pop,upop
6819.00,18.79
8014376.00,5.51
45261939.00,50.65
150318.00,77.72
54348050.00,77.82
194303000.00,71.88
2694535.00,81.33
10233502.00,35.29
74287.00,11.33
9824694.00,67.02
38341000.00,16.42
44000.00,63.28
5619170.00,11.03
3559687.00,23.37
4422132.00,14.62
109200085.00,35.99
4653340.00,33.12
96148635.00,48.51
1166335496.00,24.58
1003576772.00,18.71
280147497.00,65.30
713300925.00,58.71
172561422.00,42.27
430868375.00,64.08
138912443.00,21.16
187962262.00,14.53
978656256.00,66.13
204307185.00,61.29
774349071.00,67.32
259965218.00,54.00
211358350.00,49.95
278755774.00,11.33
2417141237.00,23.58
179916918.00,13.33
1081099176.00,21.40
124380163.00,39.68
114812171.00,38.28
2237224319.00,24.40
216659000.00,72.38
852078296.00,65.49
7439301.00,17.75
1038622.00,24.68
13131263.00,23.75
651325994.00,17.83
263830697.00,16.60
263506528.00,16.59
1156125143.00,27.20
3395797493.00,35.73
10148841.00,10.09
1914573.00,31.30
12980269.00,38.84
24320.00,68.75
19646.00,72.59
5863568.00,12.97
60818.00,36.01
22608747.00,76.89
2269475.00,56.48
57712.00,50.69
11651000.00,83.86
7322066.00,65.06
4708485.00,50.86
146364.00,64.04
191782.00,82.76
57675529.00,6.47
236043.00,37.21
8696496.00,39.27
9527807.00,93.28
109344.00,52.17
2681382.00,13.28
51000.00,100.00
259270.00,4.94
4152665.00,38.56
3574972.00,23.65
612950.00,4.44
86494987.00,52.02
107450.00,54.47
8258057.00,47.23
5256363.00,5.30
3153879.00,2.40
239765.00,18.36
6588993.00,11.00
6130990.00,17.53
20048000.00,73.64
8442.00,100.00
1682874.00,24.25
3373563.00,8.97
116226.00,37.12
8802926.00,72.43
735400000.00,17.92
19721464.00,51.78
209536.00,18.00
17861860.00,23.67
1190361.00,36.03
1642189.00,36.39
4400054.00,25.21
4313000.00,36.00
8110428.00,59.52
136682.00,77.00
585311.00,38.70
9821040.00,62.50
4797381.00,77.62
122868.00,57.26
66305.00,38.25
4001377.00,36.05
5405692.00,37.16
31660914.00,40.04
3290397.00,39.01
275470.00,26.59
1629333.00,11.74
1308597.00,62.10
25641176.00,7.84
36804.00,26.33
476329.00,33.18
4580869.00,60.48
50508717.00,68.23
96730.00,49.58
542562.00,25.30
408182.00,15.43
3966700.00,46.03
76600311.00,72.02
7890992.00,26.66
8613651.00,60.83
40500.00,67.49
94878.00,31.47
76611.00,56.62
4858880.00,34.30
3948206.00,13.54
662597.00,14.50
662332.00,29.25
4357482.00,18.00
2420234.00,26.33
3629900.00,86.69
10178653.00,58.44
195570.00,83.18
508402908.00,18.98
103067352.00,16.04
25624650.00,37.75
8651167.00,51.87
2888800.00,49.32
51776.00,56.47
2629000.00,81.63
52519000.00,62.33
1783125.00,38.27
99790000.00,68.70
1200290.00,54.61
11872939.00,47.70
9822505.00,8.90
47461.00,20.35
12864683.00,46.08
29435571.00,33.35
533521.00,80.72
2655300.00,36.19
2437527.00,8.40
2283217.00,57.62
2136640.00,52.66
951736.00,7.07
1283304.00,22.86
1787080.00,36.70
19156.00,19.26
3008050.00,45.47
333895.00,72.45
216873.00,96.37
1617797.00,41.68
5918060.00,12.75
4158132.00,5.02
9844116.00,30.60
105145.00,11.39
5635859.00,12.94
315200.00,89.76
17840.00,44.13
1021880.00,10.87
768813.00,37.99
46010959.00,55.76
54201.00,23.79
2873000.00,28.45
23304.00,100.00
1139960.00,42.65
506788.00,23.38
14617077.00,32.38
8482373.00,6.00
24606863.00,21.33
700316.00,20.48
11100672.00,3.78
12456251.00,60.94
93500.00,46.14
2675900.00,79.42
2125233.00,43.57
4032210.00,7.10
51336375.00,16.79
11489.00,60.23
3753012.00,59.18
642005.00,23.69
52194629.00,23.77
10945.00,58.57
1353805.00,45.08
2208422.00,5.90
2229373.00,36.41
11941327.00,52.98
31867565.00,31.87
31681000.00,50.53
8930990.00,37.25
2624995.00,52.92
79735.00,87.32
19215450.00,38.35
127468000.00,59.05
3319077.00,2.94
130687.00,19.38
17839.00,55.49
66057.00,23.25
5015672.00,40.70
3754268.00,27.06
48699.00,34.28
2365801.00,21.06
1934400.00,100.00
4411666.00,37.83
1669905.00,33.38
141027.00,7.58
3144244.00,20.49
20268594.00,47.36
3334254.00,8.68
32283194.00,62.25
11439000.00,17.99
48355.00,31.52
97877.00,22.91
86860.00,28.73
9013112.00,13.96
341137.00,46.88
401295.00,7.16
7807797.00,77.91
5918002.00,54.85
5579283.00,40.67
2575335.00,35.56
12038886.00,6.20
32789097.00,20.33
557252.00,11.65
1774029.00,16.13
76787.00,19.91
919902.00,13.80
4731395.00,40.23
31718266.00,34.95
1949425.00,47.28
5629.00,49.73
6935.00,19.42
8292747.00,5.76
45682314.00,51.50
161077.00,78.51
54648500.00,77.68
196560000.00,72.25
2722874.00,81.54
10559050.00,35.55
76410.00,11.52
10175143.00,68.02
39142000.00,16.78
47300.00,64.59
5720538.00,11.45
3674088.00,24.79
4568320.00,15.17
112300575.00,36.67
4713767.00,33.41
97043587.00,49.07
1195006826.00,24.63
1029875983.00,18.71
282114541.00,65.84
719751897.00,59.25
175403689.00,42.98
434001552.00,64.53
142545273.00,21.72
192806249.00,14.94
988482490.00,66.70
206694312.00,62.15
781788178.00,67.83
266776414.00,54.77
217234323.00,50.77
286104466.00,11.68
2476722661.00,23.82
184342945.00,13.72
1106416461.00,21.67
127882128.00,40.41
117929136.00,38.92
2292379716.00,24.63
219176000.00,72.76
861666135.00,66.00
7607586.00,18.38
1066295.00,25.03
13387648.00,24.20
666134328.00,18.03
270477558.00,16.95
270145202.00,16.93
1185963255.00,27.38
3465205151.00,35.94
10368600.00,10.43
1965598.00,31.37
13354197.00,39.00
25116.00,69.16
20755.00,74.64
5962831.00,13.44
62002.00,35.42
22932201.00,77.40
2332624.00,57.34
58049.00,50.67
11799000.00,84.22
7376998.00,65.11
4832098.00,50.56
152607.00,64.73
196203.00,83.02
59625294.00,6.73
236620.00,37.29
8785648.00,40.42
9580991.00,93.43
112699.00,51.86
2733450.00,14.07
52000.00,100.00
266293.00,5.21
4237126.00,38.86
3619997.00,24.51
631276.00,5.12
88853679.00,52.99
112680.00,56.30
8310226.00,48.50
5343020.00,5.41
3235125.00,2.50
248733.00,18.66
6695460.00,12.10
6280743.00,18.19
20412000.00,74.16
8518.00,100.00
1718558.00,25.00
3436227.00,9.56
117475.00,36.86
8995410.00,73.15
754550000.00,17.79
20311369.00,52.55
214038.00,18.34
18378189.00,23.90
1224041.00,36.80
1694711.00,36.99
4591238.00,25.93
4339000.00,37.03
8263547.00,59.71
138140.00,77.37
591304.00,39.21
9852899.00,62.98
4835354.00,78.16
131403.00,58.40
67682.00,38.31
4125107.00,37.07
5566057.00,37.69
32456565.00,40.40
3383674.00,39.11
282445.00,26.68
1670821.00,12.10
1318946.00,62.84
26280771.00,8.10
37258.00,26.72
487911.00,33.60
4605744.00,61.30
50915456.00,69.36
100031.00,50.98
553829.00,26.88
416342.00,16.38
4005800.00,46.53
76951336.00,72.08
8057442.00,27.25
8684088.00,61.69
41900.00,68.85
94962.00,31.66
78409.00,57.68
4993104.00,34.61
4021880.00,14.12
673893.00,14.66
671986.00,29.29
4445531.00,18.43
2486288.00,26.96
3722800.00,86.96
10216604.00,58.86
198751.00,83.62
519162069.00,19.17
105907403.00,16.29
26318116.00,38.56
8947399.00,52.95
2902450.00,49.92
52995.00,56.31
2745000.00,82.30
52900500.00,62.82
1803891.00,39.04
100725000.00,69.52
1278416.00,54.96
12120504.00,48.35
10154489.00,9.21
48440.00,21.10
13221826.00,47.08
30130983.00,34.97
585831.00,82.08
2736500.00,36.53
2495093.00,8.69
2301220.00,58.40
2174850.00,54.39
970972.00,7.43
1315119.00,23.62
1861661.00,39.84
19691.00,19.06
3044400.00,46.48
334995.00,72.94
227258.00,96.54
1644944.00,43.02
6072270.00,13.07
4262013.00,5.25
10111920.00,31.30
107488.00,11.34
5706198.00,13.27
311550.00,89.70
18388.00,45.60
1052285.00,11.71
783917.00,38.99
47429553.00,56.59
56324.00,24.04
2918000.00,29.35
23297.00,100.00
1173186.00,43.18
511742.00,24.22
14978905.00,32.90
8668529.00,6.23
25218375.00,21.70
718622.00,20.93
11307139.00,3.82
12598201.00,61.12
96500.00,47.65
2724100.00,79.85
2189880.00,44.43
4144238.00,7.49
52468593.00,17.03
11882.00,61.69
3784539.00,60.77
660117.00,25.11
53594445.00,24.03
11081.00,58.85
1393800.00,45.73
2258877.00,6.71
2289579.00,36.57
12282081.00,54.10
32826602.00,32.14
31987155.00,50.93
8874520.00,37.64
2645674.00,54.31
86161.00,87.59
19534242.00,38.84
128196000.00,59.92
3418313.00,3.00
134194.00,19.59
18228.00,56.58
67874.00,24.72
5196349.00,42.67
3862783.00,27.78
49911.00,35.45
2399667.00,21.77
1977600.00,100.00
4449367.00,38.63
1689528.00,34.27
145354.00,7.93
3227245.00,21.02
20707258.00,47.48
3407754.00,8.67
32682947.00,63.21
11703000.00,18.36
47383.00,32.20
99526.00,23.15
87736.00,29.21
9299545.00,14.57
350755.00,46.64
411478.00,7.73
7867931.00,78.73
5991785.00,55.48
5767478.00,41.33
2659452.00,35.96
12406040.00,6.37
33778500.00,20.44
567330.00,11.95
1855445.00,17.37
79048.00,20.10
925918.00,13.27
4832923.00,41.04
32448404.00,35.76
2008148.00,47.43
5589.00,50.08
7037.00,20.06
8580632.00,6.01
46060456.00,52.35
171781.00,79.27
54943600.00,77.54
198712000.00,72.61
2750093.00,81.75
10894306.00,35.82
78518.00,11.72
10528054.00,69.01
39980000.00,17.15
50800.00,65.87
5827223.00,11.89
3792864.00,26.26
4718612.00,15.73
115477026.00,37.36
4770152.00,33.70
97882394.00,49.64
1224103681.00,24.66
1057180652.00,18.72
283966951.00,66.33
725949272.00,59.78
178158722.00,43.68
436916057.00,64.94
146322580.00,22.30
197828276.00,15.37
997332436.00,67.27
209075991.00,63.00
788256445.00,68.33
273654630.00,55.53
223177427.00,51.59
293663042.00,12.04
2538058639.00,24.06
188945737.00,14.19
1132412768.00,21.95
131409183.00,41.14
121110364.00,39.58
2349112902.00,24.86
221503000.00,73.14
870346341.00,66.50
7782451.00,19.03
1093173.00,25.38
13645776.00,24.67
681405837.00,18.23
277365472.00,17.30
277025637.00,17.29
1216700134.00,27.56
3535391075.00,36.13
10599790.00,10.79
2022272.00,31.45
13744383.00,39.17
25886.00,69.57
21888.00,76.59
6066094.00,13.93
63176.00,34.83
23261273.00,77.90
2394635.00,58.20
58385.00,50.65
12009000.00,84.57
7415403.00,65.16
4950977.00,50.26
158629.00,65.42
200953.00,83.28
61585520.00,7.01
237199.00,37.36
8874552.00,41.59
9618756.00,93.57
116061.00,51.55
2788551.00,14.90
53000.00,100.00
273868.00,5.49
4324066.00,39.17
3661642.00,25.39
650730.00,5.91
91213009.00,53.97
118176.00,58.12
8369603.00,49.77
5434040.00,5.52
3317315.00,2.61
257478.00,18.95
6795514.00,13.29
6437157.00,18.88
20744000.00,74.66
8632.00,100.00
1755260.00,25.82
3500778.00,10.20
118726.00,36.60
9187592.00,73.85
774510000.00,17.66
20905061.00,53.31
218794.00,18.69
18913177.00,24.13
1259190.00,37.57
1746870.00,37.60
4794399.00,26.66
4364000.00,38.08
8413329.00,59.90
140298.00,77.73
598491.00,39.73
9876346.00,63.46
4864883.00,78.70
140461.00,59.54
69042.00,38.38
4250026.00,38.10
5730908.00,38.22
33252275.00,40.76
3477702.00,39.21
288701.00,26.77
1713846.00,12.26
1331214.00,63.58
26945459.00,8.26
37718.00,27.12
498887.00,33.99
4626469.00,62.11
51276054.00,70.24
103385.00,52.38
565878.00,28.53
425509.00,17.37
4042300.00,47.03
77294314.00,72.15
8221021.00,27.86
8740765.00,62.54
43400.00,70.19
94875.00,31.85
80219.00,58.74
5131461.00,34.92
4094528.00,14.72
686155.00,14.82
680068.00,29.33
4534233.00,18.87
2552200.00,27.60
3802700.00,87.22
10255815.00,59.28
201488.00,84.06
530274729.00,19.37
108821565.00,16.55
27032944.00,39.44
9260685.00,54.02
2915550.00,50.52
54289.00,56.15
2803000.00,82.95
53235750.00,63.31
1823706.00,39.82
101061000.00,70.32
1358918.00,55.30
12341412.00,49.00
10502250.00,9.53
49389.00,21.86
13608611.00,49.01
30838302.00,36.85
639170.00,83.37
2818300.00,36.87
2554843.00,8.99
2323619.00,59.18
2210965.00,56.10
990869.00,7.80
1348448.00,24.41
1941056.00,43.07
20235.00,18.86
3078850.00,47.51
335850.00,73.43
237129.00,96.72
1672401.00,44.36
6232704.00,13.41
4370664.00,5.51
10375877.00,32.01
109901.00,11.52
5780834.00,13.62
307900.00,89.68
18965.00,48.23
1083586.00,12.61
798413.00,39.99
48893607.00,57.41
58404.00,24.30
2960000.00,30.26
23296.00,100.00
1207108.00,43.72
516628.00,25.08
15335173.00,33.42
8860823.00,6.47
25853248.00,22.07
737802.00,21.39
11524132.00,3.87
12729721.00,61.30
99500.00,49.16
2748100.00,80.28
2256779.00,45.29
4258415.00,7.91
53640547.00,17.27
12318.00,64.59
3816486.00,62.34
679593.00,26.58
55045897.00,24.29
11206.00,59.14
1434660.00,46.39
2313017.00,7.63
2350900.00,36.74
12629333.00,55.21
33797041.00,32.40
32294655.00,51.33
8836650.00,38.03
2662064.00,55.70
93043.00,87.85
19799831.00,39.33
128928000.00,60.78
3527260.00,3.07
137503.00,19.84
18587.00,57.66
70040.00,26.26
5389848.00,44.65
3975614.00,28.51
51134.00,36.64
2435197.00,22.48
2012000.00,100.00
4483915.00,39.44
1704546.00,35.17
149926.00,8.29
3311111.00,21.56
21153722.00,47.59
3484335.00,8.66
33113134.00,64.17
11992000.00,18.74
46399.00,32.88
101181.00,23.40
88615.00,29.70
9598196.00,15.20
359735.00,46.41
422266.00,8.34
7912273.00,79.52
6067714.00,56.11
5963248.00,42.00
2743461.00,36.37
12787494.00,6.80
34790945.00,20.56
577824.00,12.25
1945781.00,18.70
81096.00,20.13
931466.00,12.76
4933131.00,41.85
33196289.00,36.58
2066889.00,47.58
5563.00,50.42
7128.00,20.72
8872866.00,6.28
46409007.00,53.20
185312.00,79.80
55211700.00,77.40
200706000.00,72.97
2774771.00,81.96
11240523.00,36.09
80669.00,11.92
10881995.00,69.97
40856000.00,17.53
54600.00,67.14
5937125.00,12.35
3916928.00,27.79
4874113.00,16.31
118706804.00,38.06
4825706.00,33.99
98602140.00,50.22
1256733708.00,24.77
1086235891.00,18.75
285855062.00,66.74
732044571.00,60.28
180865403.00,44.38
439730660.00,65.31
150217067.00,22.89
203029611.00,15.81
1007897797.00,67.82
211459827.00,63.85
796437970.00,68.80
280641049.00,56.29
229213906.00,52.41
301284584.00,12.43
2601862909.00,24.31
193701378.00,14.72
1159046256.00,22.23
135019358.00,41.88
124329068.00,40.25
2408161531.00,25.08
223759000.00,73.51
880830298.00,66.98
7960631.00,19.70
1119515.00,25.74
13905852.00,25.14
697060567.00,18.44
284502453.00,17.67
284158074.00,17.66
1249115275.00,27.73
3609760706.00,36.34
10849510.00,11.15
2081695.00,31.55
14144437.00,39.33
26615.00,69.98
23061.00,78.42
6177703.00,14.44
64307.00,34.25
23605992.00,78.39
2456370.00,59.04
58724.00,50.64
12263000.00,84.92
7441055.00,65.21
5066080.00,49.96
164250.00,66.09
206469.00,83.53
63422570.00,7.30
237911.00,37.43
8960304.00,42.76
9646032.00,93.71
119260.00,51.24
2846652.00,15.78
54000.00,100.00
282210.00,5.78
4413584.00,39.47
3702834.00,26.28
671305.00,6.81
93585746.00,54.94
123875.00,59.91
8434172.00,51.03
5528172.00,5.63
3392949.00,2.73
264885.00,19.26
6902025.00,14.58
6600479.00,19.58
21028000.00,75.16
8831.00,100.00
1792150.00,26.65
3569778.00,10.86
119971.00,36.35
9377005.00,74.55
796025000.00,17.53
21490948.00,54.06
223629.00,19.04
19458874.00,24.37
1296137.00,38.35
1798315.00,38.21
5010962.00,27.40
4387000.00,39.13
8563191.00,60.08
142581.00,78.09
606117.00,40.24
9896580.00,63.93
4891860.00,79.22
149891.00,60.66
70212.00,38.45
4376056.00,39.15
5899842.00,38.74
34038147.00,41.12
3572667.00,39.30
292014.00,26.86
1758668.00,12.43
1345249.00,64.31
27653622.00,8.42
38164.00,27.52
509659.00,34.37
4623785.00,62.91
51638260.00,70.65
106858.00,53.77
578114.00,30.24
435800.00,18.41
4080300.00,47.52
77909682.00,72.21
8397346.00,28.47
8772764.00,63.39
44900.00,71.48
94682.00,32.04
82042.00,59.78
5274726.00,35.23
4160375.00,15.34
698917.00,14.97
687658.00,29.37
4622209.00,19.31
2620014.00,28.24
3863900.00,87.48
10298723.00,59.69
203369.00,84.48
541844848.00,19.56
111800090.00,16.81
27765239.00,40.32
9585576.00,55.09
2932650.00,51.12
55554.00,55.99
2877000.00,83.58
53537950.00,63.79
1844936.00,40.60
103172000.00,71.10
1436517.00,55.63
12550121.00,49.65
10867717.00,9.85
50303.00,22.87
14009168.00,51.61
31544266.00,38.76
693876.00,84.58
2894800.00,37.21
2618246.00,9.30
2343173.00,59.95
2250609.00,57.80
1011308.00,8.20
1383305.00,25.21
2025282.00,46.35
20765.00,18.65
3107321.00,48.53
337500.00,73.90
245310.00,96.88
1698140.00,45.72
6400454.00,13.75
4484456.00,5.77
10640347.00,32.73
112591.00,11.70
5861411.00,13.97
304300.00,89.69
19622.00,50.86
1115790.00,13.55
812405.00,41.01
50423127.00,58.23
60167.00,24.55
3002000.00,31.19
23348.00,100.00
1242213.00,44.34
521424.00,25.96
15687996.00,33.95
9058691.00,6.72
26504247.00,22.45
758305.00,21.85
11750914.00,3.91
12877984.00,61.48
104000.00,50.44
2772800.00,80.70
2326136.00,46.16
4375837.00,8.34
54859201.00,17.51
12766.00,67.38
3847707.00,63.88
700729.00,28.09
56545924.00,24.55
11335.00,59.43
1476478.00,47.04
2371515.00,8.65
2412565.00,36.90
12982444.00,56.31
34787588.00,32.67
32548300.00,51.73
8757705.00,38.41
2684150.00,57.08
100697.00,88.10
20009141.00,39.82
129664000.00,61.64
3640591.00,3.13
140520.00,20.10
18895.00,58.74
72240.00,27.86
5601649.00,46.66
4093763.00,29.25
52365.00,37.85
2473165.00,23.22
2042500.00,100.00
4518607.00,40.24
1713874.00,36.08
154876.00,8.67
3385414.00,22.12
21612522.00,47.70
3564079.00,8.65
33441054.00,65.11
12252000.00,19.13
45534.00,33.57
102747.00,23.65
89518.00,30.19
9909152.00,15.85
366845.00,46.18
433709.00,9.00
7968072.00,80.29
6136387.00,56.74
6166933.00,42.67
2829641.00,36.78
13186560.00,7.31
35826803.00,20.67
589519.00,12.57
2034909.00,20.10
82879.00,20.16
937846.00,12.27
5031211.00,42.66
33969201.00,37.40
2126749.00,47.72
5573.00,50.76
7213.00,21.39
9162773.00,6.56
46746668.00,54.04
205570.00,79.80
55441750.00,77.26
202677000.00,73.33
2795044.00,82.16
11599763.00,36.35
82941.00,12.12
11235492.00,70.92
41773000.00,17.91
58600.00,68.38
6047230.00,12.82
4047479.00,29.37
5036321.00,16.88
121981406.00,38.78
4882583.00,34.26
99133296.00,50.78
1289398198.00,24.84
1116250866.00,18.77
287416203.00,67.15
737500170.00,60.78
183464390.00,45.07
442062264.00,65.68
154210353.00,23.48
208410359.00,16.24
1017505527.00,68.35
213932884.00,64.68
803572643.00,69.26
287763515.00,57.04
235361548.00,53.22
308870065.00,12.81
2667317174.00,24.56
198588590.00,15.26
1186201817.00,22.50
138716538.00,42.64
127571595.00,40.92
2468728584.00,25.31
226431000.00,73.80
890374533.00,67.45
8139804.00,20.38
1145542.00,26.09
14167929.00,25.63
713115397.00,18.66
291897883.00,18.03
291553378.00,18.02
1282526767.00,27.90
3684822701.00,36.53
11121097.00,11.53
2135479.00,31.74
14550033.00,39.50
27292.00,70.38
24279.00,80.16
6300969.00,14.96
65369.00,33.82
23973062.00,78.88
2518408.00,59.86
59065.00,50.62
12507000.00,85.27
7467086.00,65.26
5178160.00,50.01
169356.00,66.76
213102.00,83.78
65048701.00,7.59
238847.00,37.54
9040000.00,44.01
9655549.00,93.84
122179.00,50.96
2907769.00,16.69
55000.00,100.00
291457.00,6.09
4505774.00,39.78
3745637.00,27.20
693021.00,7.83
95982453.00,55.91
129729.00,61.68
8489574.00,52.30
5624597.00,5.75
3457113.00,2.85
270197.00,19.56
7022185.00,15.97
6770967.00,20.30
21324000.00,75.65
9144.00,100.00
1828710.00,27.49
3644911.00,11.57
121196.00,36.09
9561868.00,75.23
818315000.00,17.40
22061214.00,54.82
228443.00,19.39
20009902.00,24.61
1335090.00,39.13
1848873.00,38.83
5241914.00,28.16
4411000.00,40.20
8715123.00,60.27
144739.00,78.45
613619.00,40.76
9858071.00,64.40
4928757.00,79.74
159667.00,61.78
71076.00,38.68
4503114.00,40.21
6072520.00,39.28
34808599.00,41.48
3668592.00,39.40
290905.00,26.95
1805480.00,12.59
1360076.00,64.95
28414999.00,8.59
38587.00,27.95
520529.00,34.76
4606307.00,63.70
52035095.00,71.06
110496.00,55.16
590119.00,32.00
447283.00,19.50
3967800.00,48.01
78169289.00,72.27
8596977.00,28.96
8792806.00,64.22
46400.00,72.74
94430.00,32.21
83880.00,61.92
5423384.00,35.55
4215442.00,15.98
711828.00,15.13
695561.00,29.43
4708639.00,19.76
2691309.00,28.90
3959000.00,87.73
10337910.00,60.11
204438.00,84.90
553943226.00,19.76
114834781.00,17.07
28514011.00,41.21
9917982.00,56.15
2957250.00,51.72
56712.00,55.83
2974000.00,84.20
53821850.00,64.27
1869000.00,41.32
104345000.00,71.88
1508000.00,55.97
12757245.00,50.24
11252466.00,10.30
51181.00,24.09
14410400.00,54.20
32240827.00,40.70
750184.00,85.66
2959900.00,37.47
2686025.00,9.63
2359164.00,60.71
2297403.00,59.48
1032240.00,8.61
1419728.00,26.03
2114264.00,49.67
21266.00,18.45
3139689.00,49.56
339171.00,74.37
250997.00,97.03
1720798.00,47.08
6576301.00,14.10
4603739.00,6.05
10908634.00,33.45
115703.00,11.89
5949043.00,14.33
302650.00,89.70
20397.00,53.49
1148908.00,14.56
826000.00,42.03
52029859.00,59.02
61433.00,24.81
3044000.00,32.07
23484.00,100.00
1278825.00,45.05
526123.00,26.85
16039600.00,34.48
9262078.00,6.98
27166045.00,22.83
780386.00,22.29
11986974.00,3.96
13038526.00,61.66
112000.00,51.23
2810700.00,81.11
2398095.00,47.03
4497355.00,8.79
56131844.00,17.76
13203.00,70.06
3875763.00,65.40
723850.00,29.67
58094239.00,24.82
11481.00,59.72
1519293.00,47.64
2434755.00,9.80
2474102.00,37.07
13341071.00,57.41
35804731.00,32.98
32664300.00,52.13
8680431.00,38.80
2718000.00,58.33
109329.00,88.35
20250398.00,40.32
130404000.00,62.47
3754546.00,3.19
143175.00,20.35
19136.00,59.80
74251.00,29.52
5836394.00,48.67
4217754.00,30.00
53600.00,39.07
2514151.00,23.97
2074500.00,100.00
4538223.00,41.06
1724891.00,37.00
160292.00,8.92
3445420.00,22.68
22087000.00,47.81
3647097.00,8.63
33814531.00,66.04
12514000.00,19.51
44882.00,34.14
104162.00,23.91
90457.00,30.68
10232758.00,16.52
371268.00,45.95
445844.00,9.71
8042801.00,81.03
6180877.00,57.37
6378802.00,43.35
2919586.00,36.88
13605504.00,7.85
36884914.00,20.89
602737.00,12.89
2115521.00,21.28
84370.00,20.19
945996.00,11.88
5127000.00,43.48
34772031.00,38.23
2188499.00,47.78
5632.00,51.11
7296.00,22.08
9446024.00,6.66
47086758.00,54.83
235434.00,79.80
55663250.00,77.12
205052000.00,73.60
2809799.00,82.37
